KeyFamilyId,KeyFamilyName
ANBERD_REV2,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'ANBERD: business enterprise R&D by industry (ISIC Rev. 2)')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'ANBERD : dépenses en R-D des entreprises, par industrie (CITI Rév. 2)')])]"
AEO11_OVERVIEW_CHAPTER1_FIG5_EN,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Figure 1.5: Migrant remittances to Africa')]), OrderedDict([('@xml:lang', 'fr'), ('#text', ""Figure 1.5 : Transferts des migrants vers l'Afrique"")])]"
CALCULATED,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Calculated variables')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Variables calculées')])]"
REV,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Revenue Statistics - OECD countries: Comparative tables')]), OrderedDict([('@xml:lang', 'fr'), ('#text', ""Statistiques des recettes publiques - pays de l'OCDE : Tableaux comparatifs"")])]"
TABLE3A,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Aid (ODA) commitments to countries and regions [DAC3a]')]), OrderedDict([('@xml:lang', 'fr'), ('#text', ""Engagements d'aide (APD) vers les pays et régions [CAD3a]"")])]"
NAAG,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'National Accounts at a Glance')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Panorama des comptes nationaux')])]"
PPP2005,"[OrderedDict([('@xml:lang', 'en'), ('#text', '2005 PPP Benchmark results')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'PPA année de réfèrence 2005')])]"
TABLE7B,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Aid (ODA) tying status [DAC7b]')]), OrderedDict([('@xml:lang', 'fr'), ('#text', ""Degré de liaison d'aide (APD) [CAD7b]"")])]"
QNA_ARCHIVE,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'QNA – Archive before 2019 benchmark revisions')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'CNT – Archive avant les révisions de référence de 2019')])]"
MEI_ARCHIVE,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Revisions Analysis Dataset – Infra-annual Economic Indicators')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Base de données sur l’analyse des révisions – indicateurs infra-annuels')])]"
INDICE_OECD,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Volume, unit value and price index - OECD base year')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Indice de volume, valeur unitaire et prix - Année de base OCDE')])]"
AEO11_OVERVIEW_CHAPTER1_FIG6_EN,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Figure 1.6: World economic growth')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Figure 1.6 : Croissance économique mondiale')])]"
MEI_TRD,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Monthly International Merchandise Trade (IMTS) – Headline Series')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Statistiques mensuelles du Commerce international de marchandises (SCIM) - Séries principales')])]"
AEO11_OVERVIEW_CHAPTER1_FIG16_EN,"[OrderedDict([('@xml:lang', 'en'), ('#text', ""Figure 1.7: Contributions of regions to Africa's growth"")]), OrderedDict([('@xml:lang', 'fr'), ('#text', ""Figure 1.7 : Contribution des régions à la croissance de l'Afrique"")])]"
AEO11_OVERVIEW_CHAPTER1_FIG7_EN,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Figure 1.10: Oil price and gold price (base January 2000 = 100 )')]), OrderedDict([('@xml:lang', 'fr'), ('#text', ""Figure 1.10 : Prix du pétrole et de l'or (base janvier 2000 = 100)"")])]"
AEO11_OVERVIEW_CHAPTER1_FIG8_EN,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Figure 1.11: Copper and aluminium prices (base January 2000 = 100)')]), OrderedDict([('@xml:lang', 'fr'), ('#text', ""Figure 1.11 : Prix du cuivre et de l'aluminium (base janvier 2000 = 100)"")])]"
AEO11_OVERVIEW_CHAPTER1_FIG9_EN,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Figure 1.12: Export prices of agricultural products (base January 2000 = 100)')]), OrderedDict([('@xml:lang', 'fr'), ('#text', ""Figure 1.12 : Prix à l'exportation des produits agricoles (base janvier 2000 = 100)"")])]"
AVE_HRS,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Average usual weekly hours worked on the main job')]), OrderedDict([('@xml:lang', 'fr'), ('#text', ""Durée moyenne hebdomadaire habituelle du travail dans l'emploi principal"")])]"
AEO11_OVERVIEW_CHAPTER1_FIG10_EN,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Figure 1.13: Import prices of basic foodstuffs (base January 2000 = 100)')]), OrderedDict([('@xml:lang', 'fr'), ('#text', ""Figure 1.13 : Prix à l'importation des denrées alimentaire de base (base janvier 2000 = 100)"")])]"
QASA_7HH,"[OrderedDict([('@xml:lang', 'en'), ('#text', ""Households' financial assets and liabilities"")]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Les actifs financiers et passifs des ménages')])]"
ENVPERFINDIC_TAD_2008,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Environmental Performance of Agriculture 2008')]), OrderedDict([('@xml:lang', 'fr'), ('#text', ""Performance environnementale de l'agriculture 2008"")])]"
PAT_COL_RATES,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Patents - International collaboration in technology development (rates)')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Brevets - Collaboration internationale dans le développement technologique (taux)')])]"
EO79_TRADE,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Economic Outlook No 79 - June 2006 - Annual Trade and Payments Projections')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Perspectives économiques No 79 - Juin 2006 - Perspectives annuelles des commerces et paiements')])]"
ULC_QUA,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Quarterly benchmarked Unit Labour Cost indicators – By economic activity')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Coûts unitaires de la main d’oeuvre étalonnés – Par activité économique')])]"
PDYGTH,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Labour productivity growth in the total economy')]), OrderedDict([('@xml:lang', 'fr'), ('#text', ""Croissance de la productivité du travail pour l'ensemble de l'économie"")])]"
NONTAX,"[OrderedDict([('@xml:lang', 'en'), ('#text', '[Discontinued] Non-tax revenue and grants')]), OrderedDict([('@xml:lang', 'fr'), ('#text', '[N’est plus mise à jour] Recettes non fiscales et dons')])]"
MEM4,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Social security contributions and payroll taxes paid by government')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Cotisations de sécurité sociale et impôts sur les salaires payés par les administrations publiques')])]"
MEMTAX,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Financing of social security benefits')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Financement des prestations de sécurité sociale')])]"
RDTAX,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'R&D tax expenditure and direct government funding of BERD')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Dépenses fiscale en faveur de la R-D et financement public direct de la DIRDE')])]"
SSIS_BSC,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'SDBS Structural Business Statistics (ISIC Rev. 3)')]), OrderedDict([('@xml:lang', 'fr'), ('#text', ""SDBS Statistiques structurelles d'entreprises (CITI Rev. 3)"")])]"
AVD_DUR,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Average duration of unemployment')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Durée moyenne du chômage')])]"
LEVEL,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Labour productivity levels in the total economy')]), OrderedDict([('@xml:lang', 'fr'), ('#text', ""Niveaux de la productivité du travail pour l'ensemble de l'économie"")])]"
REVAUT,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Tax Revenue - Austria')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Recettes fiscales détaillées - Autriche')])]"
DECOMP,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Breakdown of Gross Domestic Product per capita in its components')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Ventilation du Produit Intérieur Brut par habitant et ses composantes')])]"
DP_STAGING,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Staging Cube')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Staging Cube')])]"
EAR_MEI,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Hourly Earnings (MEI)')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Gains Horaires (PIE)')])]"
TIVA2015_C3,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Trade in Value Added (TiVA) - Origin of value added in final demand')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Échanges en Valeur Ajoutée (ÉVA) - Origine du contenu en valeur ajoutée de la demande finale')])]"
NCC,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Net childcare cost for parents using childcare')]), OrderedDict([('@xml:lang', 'fr'), ('#text', ""Dépenses nettes à la charge des parents qui utilisent les services de garde d'enfants"")])]"
REVAUS,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Tax Revenue - Australia')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Recettes fiscales détaillées - Australie')])]"
REVBEL,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Tax Revenue - Belgium')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Recettes fiscales détaillées - Belgique')])]"
REVCAN,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Tax Revenue - Canada')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Recettes fiscales détaillées - Canada')])]"
REVCHE,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Tax Revenue - Switzerland')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Recettes fiscales détaillées - Suisse')])]"
REVCZE,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Tax Revenue - Czech Republic')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Recettes fiscales détaillées - République tchèque')])]"
REVDEU,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Tax Revenue - Germany')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Recettes fiscales détaillées - Allemagne')])]"
REVDNK,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Tax Revenue - Denmark')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Recettes fiscales détaillées - Danemark')])]"
REVGBR,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Tax Revenue - United Kingdom')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Recettes fiscales détaillées - Royaume Uni')])]"
REVGRC,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Tax Revenue - Greece')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Recettes fiscales détaillées - Grèce')])]"
REVHUN,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Tax Revenue - Hungary')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Recettes fiscales détaillées - Hongrie')])]"
REVESP,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Tax Revenue - Spain')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Recettes fiscales détaillées - Espagne')])]"
REVFIN,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Tax Revenue - Finland')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Recettes fiscales détaillées - Finlande')])]"
REVFRA,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Tax Revenue - France')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Recettes fiscales détaillées - France')])]"
REVIRL,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Tax Revenue - Ireland')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Recettes fiscales détaillées - Irlande')])]"
REVISL,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Tax Revenue - Iceland')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Recettes fiscales détaillées - Islande')])]"
REVITA,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Tax Revenue - Italy')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Recettes fiscales détaillées - Italie')])]"
REVJPN,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Tax Revenue - Japan')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Recettes fiscales détaillées - Japon')])]"
REVKOR,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Tax Revenue - Korea')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Recettes fiscales détaillées - Corée')])]"
REVLUX,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Tax Revenue - Luxembourg')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Recettes fiscales détaillées - Luxembourg')])]"
REVMEX,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Tax Revenue - Mexico')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Recettes fiscales détaillées - Mexique')])]"
REVNLD,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Tax Revenue - Netherlands')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Recettes fiscales détaillées - Pays-Bas')])]"
REVNOR,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Tax Revenue - Norway')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Recettes fiscales détaillées - Norvège')])]"
REVNZL,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Tax Revenue - New Zealand')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Recettes fiscales détaillées - Nouvelle Zélande')])]"
REVPOL,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Tax Revenue - Poland')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Recettes fiscales détaillées - Pologne')])]"
REVPRT,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Tax Revenue - Portugal')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Recettes fiscales détaillées - Portugal')])]"
REVSVK,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Tax Revenue - Slovak Republic')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Recettes fiscales détaillées - République slovaque')])]"
REVSWE,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Tax Revenue - Sweden')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Recettes fiscales détaillées - Suède')])]"
REVTUR,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Tax Revenue - Turkey')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Recettes fiscales détaillées - Turquie')])]"
REVUSA,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Details of Tax Revenue - United States')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Recettes fiscales détaillées - États-Unis')])]"
BLI2015,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Better Life Index - Edition 2015')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Indicateur du vivre mieux - édition 2015')])]"
RFOREIGN,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Foreign / international students enrolled')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Etudians étrangers inscrits / etudians internationaux (en mobilité)')])]"
RENRL,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Students enrolled by type of institution')]), OrderedDict([('@xml:lang', 'fr'), ('#text', ""Etudiants inscrits par type d'institution"")])]"
RENRLAGE,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Students enrolled by age')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Etudiants inscrits par âge')])]"
RFIN1,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Expenditure by funding source and transaction type')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Dépenses par source de financement et type de transaction')])]"
RFIN2,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Expenditure by nature and resource category')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Dépenses par nature et catégorie de ressource')])]"
RPERS,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Educational personnel')]), OrderedDict([('@xml:lang', 'fr'), ('#text', ""Personnel d'éducation"")])]"
RGRADAGE,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Graduates by age - Archives')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Etudiants diplômés par âge - Archives')])]"
RGRADSTY,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Graduates by field of education')]), OrderedDict([('@xml:lang', 'fr'), ('#text', ""Etudiants diplômés par domaine d'éducation"")])]"
RNENTAGE,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'New entrants by sex and age')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Nouveaux entrants par sexe et âge')])]"
ROVERAGE,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Students aligned to finance and personnel data')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Etudiants alignés aux données financières et du personnel')])]"
RPOP,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Total population by sex and age')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Population totale par sexe et âge')])]"
REFSERIES_REV,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Reference Series for Revenue Statistics')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Séries de référence pour les recettes fiscales')])]"
REGION_DEMOGR,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Regional Demography')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Démographie Régionale')])]"
LAND_COVER,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Land cover in countries and regions')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Couverture des sols dans les pays et régions')])]"
HIGH_AGLINK_2011,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'OECD-FAO Agricultural Outlook 2011-2020')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Perspectives Agricoles de l’OCDE et de la FAO 2011-2020')])]"
CIIE10,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Part 1 - Comparing innovation in education with other sectors')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Partie 1 - Comparer l’innovation en education avec d’autres secteurs')])]"
TOURISM_ENTR_EMPL,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Enterprises and employment in tourism')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Entreprises et emploi dans le tourisme')])]"
GERD_FUNDS,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Gross domestic expenditure on R-D by sector of performance and source of funds')]), OrderedDict([('@xml:lang', 'fr'), ('#text', ""Dépense intérieure brute de R-D par secteur d'exécution et par secteurs bailleurs de fonds"")])]"
AEO11_OVERVIEW_CHAPTER1_FIG12_EN,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Figure 1.15: Current account and fiscal balance in oil-exporting countries')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Figure 1.15 : Compte courant et balance fiscale des pays exportateurs de pétrole')])]"
AEO11_OVERVIEW_CHAPTER1_FIG13_EN,"[OrderedDict([('@xml:lang', 'en'), ('#text', 'Figure 1.16: Current account and fiscal balance in oil-importing countries')]), OrderedDict([('@xml:lang', 'fr'), ('#text', 'Figure 1.16 : Compte courant et solde budgétaire des pays importateurs de pétrole')])]"
